-4.691158571454555,2.674240078018022
-5.434633691329601,2.56906213725019
-6.169714902016448,2.4191428543278954
-6.847671208132034,2.0983110039089046
-7.399816562714086,1.5894053748750723
-7.792476260185342,0.949971605430745
-7.996455158741089,0.22755220628409734
-7.929009498319134,-0.5194143747659606
-7.59270280386125,-1.189917961990945
-7.084857532089642,-1.7422327629417187
-6.475158199684318,-2.179245585028148
-5.755165520827569,-2.392711392919434
-5.011395690009118,-2.49661521914335
-4.267588741110712,-2.600308144505558
-3.523781792212307,-2.7040010698677657
-2.779875108576859,-2.806973733822122
-2.0358785374315707,-2.9092972507861106
-1.2928726408149456,-3.0114845180604
-0.548876069669541,-3.113808035024389
0.19512050147584062,-3.2161315519883775
0.939117072621214,-3.318455068952366
1.6821229692378403,-3.420642336226656
2.426290979566098,-3.5217092771372904
3.1705065147017883,-3.622427881488917
3.914722049837479,-3.7231464858405436
4.660008804931679,-3.8142238464407354
5.410483939634606,-3.835586777913461
6.152044108712916,-3.71946974233335
6.879748781101781,-3.5350450191862053
7.564388614579135,-3.227026973679263
8.166332478409565,-2.779401388243961
8.65859528614436,-2.2124496592875027
9.0435701044401,-1.568609099451783
9.273797071634313,-0.8544935303688741
9.364181631472682,-0.10984485905829633
9.348061172998426,0.6409011660357219
9.16102183127917,1.3678665083836417
8.839502051819359,2.045769008123046
8.338932775356751,2.604905556445751
7.791039265133346,3.1178271972671228
7.159514659020948,3.524084255514526
6.4561349371153955,3.7855358172046683
5.713948326137532,3.898922119974571
4.9631387417350075,3.9154209116220926
4.214981341027502,3.8528084607164805
3.4712880405148017,3.7557503607317546
2.726603148934847,3.658562849947049
1.9819182573548924,3.5613753391623435
1.2372333657749377,3.464187828377638
0.49254847419498304,3.3670003175929324
-0.25213641738497433,3.269812806808227
-0.99678858855074,3.1723749145130604
-1.7414401833406328,3.074932611703482
-2.4860917781305254,2.9774903088939038
-3.230743372920418,2.8800480060843254
-3.9753949677103106,2.782605703274747
