timestamp,leader_x,leader_y,leader_velocity,leader_acceleration,leader_curvature,follower_x,follower_y,follower_velocity,follower_acceleration,desired_distance,actual_distance,distance_error,z1,z2,z3,z4,commanded_accel,commanded_velocity,commanded_angular
3487200001.263304,7.533706,1.552949,0.470000,0.300000,-0.006313,5.850509,0.148412,0.604768,-0.013358,1.401192,2.192231,0.791039,0.386253,0.865967,-0.276833,0.146239,1.969356,1.000000,0.637966
3487200001.302571,7.533706,1.552949,0.470000,0.300000,-0.006313,5.861648,0.153086,0.609070,0.751071,1.402267,2.180687,0.778419,0.389638,0.825289,-0.274210,0.129094,1.994518,1.000000,0.588155
3487200001.341929,7.533706,1.552949,0.470000,0.300000,-0.006313,5.867147,0.155631,0.610226,0.447141,1.402557,2.174837,0.772280,0.391683,0.805675,-0.271936,0.121222,2.007382,1.000000,0.564185
3487200001.380576,7.533706,1.552949,0.470000,0.300000,-0.006313,5.878212,0.160921,0.620612,0.188025,1.405153,2.162962,0.757809,0.394019,0.766757,-0.274545,0.102473,1.984652,1.000000,0.517089
3487200001.419990,7.533706,1.552949,0.470000,0.300000,-0.006313,5.889338,0.166490,0.625479,0.486625,1.406370,2.150864,0.744494,0.397517,0.730181,-0.272047,0.086725,1.978342,1.000000,0.472966
3487200001.460382,7.533706,1.552949,0.470000,0.300000,-0.006313,5.900450,0.172483,0.636196,0.693320,1.409049,2.138507,0.729458,0.399183,0.695173,-0.274826,0.069189,1.931688,1.000000,0.431824
3487200001.500061,7.533706,1.552949,0.470000,0.300000,-0.006313,5.906085,0.175448,0.651239,1.078070,1.412810,2.132290,0.719480,0.398170,0.676433,-0.284423,0.055498,1.858571,1.000000,0.410523
3487200001.539617,7.533706,1.552949,0.470000,0.300000,-0.006313,5.922930,0.185368,0.657937,0.418174,1.414484,2.113025,0.698541,0.400518,0.630960,-0.280796,0.035977,1.809048,1.000000,0.358971
3487200001.582412,7.533706,1.552949,0.470000,0.300000,-0.006313,5.934196,0.192281,0.666469,0.389102,1.416617,2.099965,0.683348,0.400781,0.601622,-0.281914,0.021497,1.748222,1.000000,0.326835
3487200001.621057,7.610911,1.683728,0.370000,-1.000000,2.205247,5.945480,0.199525,0.671956,-0.001421,1.417989,2.230812,0.812822,1.361944,0.154426,0.378133,-0.332548,13.593343,1.000000,-1.734760
3487200001.659605,7.610911,1.683728,0.370000,-1.000000,2.205247,5.957126,0.206556,0.681439,0.368875,1.420360,2.217441,0.797081,1.364230,0.124155,0.392547,-0.338215,13.262431,1.000000,-1.733497
3487200001.699916,7.610911,1.683728,0.370000,-1.000000,2.205247,5.966939,0.213300,0.689004,0.410136,1.422251,2.205629,0.783378,1.361452,0.105208,0.400726,-0.343617,13.059277,1.000000,-1.724920
3487200001.739822,7.610911,1.683728,0.370000,-1.000000,2.205247,5.950854,0.201576,0.699424,0.334530,1.424856,2.225436,0.800580,1.375907,0.116422,0.402870,-0.353863,13.169077,1.000000,-1.729883
3487200001.779735,7.610911,1.683728,0.370000,-1.000000,2.205247,5.962405,0.209633,0.706411,0.724263,1.426603,2.211454,0.784851,1.358997,0.114195,0.400742,-0.361825,13.124276,1.000000,-1.699186
3487200001.819841,7.625817,1.717249,0.350000,-0.200000,2.437477,5.974147,0.217679,0.708776,0.186832,1.427194,2.230857,0.803663,1.424810,0.221314,0.373885,-0.362631,15.921419,1.000000,-1.906783
3487200001.859986,7.625817,1.717249,0.350000,-0.200000,2.437477,5.986145,0.225594,0.722023,0.542185,1.430506,2.216655,0.786149,1.399053,0.231217,0.366184,-0.378895,16.018602,1.000000,-1.850834
3487200001.900624,7.625817,1.717249,0.350000,-0.200000,2.437477,5.998265,0.233478,0.720629,-0.036822,1.430157,2.202385,0.772228,1.369677,0.251143,0.350035,-0.382112,16.253779,1.000000,-1.805443
3487200001.940942,7.625817,1.717249,0.350000,-0.200000,2.437477,6.010229,0.240738,0.688297,-1.250568,1.422074,2.188655,0.766580,1.339263,0.282549,0.323552,-0.355638,16.704720,1.000000,-1.796601
3487200001.979770,7.625817,1.717249,0.350000,-0.200000,2.437477,6.022115,0.247545,0.683366,0.119073,1.420841,2.175290,0.754449,1.308689,0.310274,0.304292,-0.355076,17.055015,1.000000,-1.749754
3487200002.019822,7.625817,1.717249,0.350000,-0.200000,2.437477,6.028132,0.250947,0.682306,-0.677516,1.420577,2.168557,0.747980,1.293221,0.324839,0.294592,-0.356050,17.235396,1.000000,-1.723018
3487200002.059766,7.625817,1.717249,0.350000,-0.200000,2.437477,6.040272,0.257415,0.701979,0.715224,1.425495,2.155241,0.729746,1.262589,0.350202,0.279516,-0.378943,17.453620,1.000000,-1.637559
3487200002.099751,7.625817,1.717249,0.350000,-0.200000,2.437477,6.052594,0.263822,0.682627,-0.426997,1.420657,2.141840,0.721183,1.232064,0.387175,0.255021,-0.363264,17.980916,1.000000,-1.602048
3487200002.139662,7.625817,1.717249,0.350000,-0.200000,2.437477,6.064944,0.269348,0.660895,-0.195460,1.415224,2.129023,0.713800,1.203105,0.425232,0.231570,-0.344361,18.557967,1.000000,-1.570085
3487200002.179695,7.625817,1.717249,0.350000,-0.200000,2.437477,6.077234,0.274314,0.668387,0.749122,1.417097,2.116641,0.699544,1.174983,0.458176,0.212712,-0.353723,18.905826,1.000000,-1.493415
3487200002.219745,7.625817,1.717249,0.350000,-0.200000,2.437477,6.089856,0.279030,0.676182,0.522671,1.419045,2.104198,0.685152,1.147738,0.491677,0.193486,-0.362835,19.237424,1.000000,-1.413128
3487200002.259695,7.625817,1.717249,0.350000,-0.200000,2.437477,6.102698,0.283588,0.679179,-0.191954,1.419795,2.091716,0.671921,1.121059,0.528282,0.172731,-0.366610,19.630568,1.000000,-1.334834
3487200002.299901,7.625817,1.717249,0.350000,-0.200000,2.437477,6.115359,0.287451,0.656548,-0.794214,1.414137,2.079857,0.665720,1.096727,0.569800,0.151564,-0.344113,20.320968,1.000000,-1.295066
3487200002.341436,7.625817,1.717249,0.350000,-0.200000,2.437477,6.128144,0.290963,0.658940,-0.724373,1.414735,2.068167,0.653432,1.072902,0.607529,0.131555,-0.346012,20.731046,1.000000,-1.212065
3487200002.379968,7.625817,1.717249,0.350000,-0.200000,2.437477,6.143121,0.289605,0.665476,-0.356312,1.416369,2.058289,0.641920,1.047752,0.651082,0.110656,-0.351399,21.074772,1.000000,-1.110667
3487200002.421320,7.674644,1.828145,0.460000,1.100000,0.033389,6.159663,0.285274,0.675861,1.038508,1.418965,2.162317,0.743352,0.149526,1.278298,-0.481953,0.273465,-0.252067,0.994959,1.110149
3487200002.459800,7.674644,1.828145,0.460000,1.100000,0.033389,6.173419,0.288601,0.733764,3.339582,1.433441,2.150319,0.716879,0.114449,1.319440,-0.543408,0.284162,-0.838562,0.978187,1.142701
3487200002.499964,7.674644,1.828145,0.460000,1.100000,0.033389,6.188143,0.291657,0.778868,1.960795,1.444717,2.137868,0.693151,0.084239,1.350860,-0.591164,0.294666,-1.313333,0.951921,1.165236
3487200002.539656,7.674644,1.828145,0.460000,1.100000,0.033389,6.195814,0.293092,0.786414,-0.245080,1.446604,2.131508,0.684904,0.073274,1.362192,-0.599755,0.300391,-1.449442,0.922932,1.175049
3487200002.579747,7.674644,1.828145,0.460000,1.100000,0.033389,6.219085,0.295647,0.768717,-1.368709,1.442179,2.113576,0.671397,0.053080,1.370697,-0.583166,0.308856,-1.506797,0.892796,1.189512
3487200002.619668,7.674644,1.828145,0.460000,1.100000,0.033389,6.226648,0.296424,0.736509,-1.866664,1.434127,2.107810,0.673683,0.053513,1.367616,-0.551098,0.312229,-1.353557,0.865725,1.195084
3487200002.660577,7.674644,1.828145,0.460000,1.100000,0.033389,6.241187,0.298023,0.690521,-2.358191,1.422630,2.096682,0.674052,0.051469,1.353298,-0.504605,0.312693,-1.102804,0.843669,1.194357
3487200002.699954,7.674644,1.828145,0.460000,1.100000,0.033389,6.254807,0.299714,0.641612,-2.777414,1.410403,2.086155,0.675751,0.052184,1.331263,-0.454678,0.310955,-0.793745,0.827794,1.186642
3487200002.739609,7.674644,1.828145,0.460000,1.100000,0.033389,6.273335,0.302416,0.600827,-1.692456,1.400207,2.071598,0.671391,0.049872,1.285878,-0.410882,0.299571,-0.439386,0.819006,1.154368
3487200002.780134,7.674644,1.828145,0.460000,1.100000,0.033389,6.284807,0.304455,0.575627,-1.148080,1.393907,2.062348,0.668441,0.049964,1.253130,-0.383330,0.291908,-0.201700,0.814972,1.128831
3487200002.819561,7.674644,1.828145,0.460000,1.100000,0.033389,6.290383,0.305507,0.556236,-0.938719,1.389059,2.057816,0.668757,0.052074,1.236975,-0.362932,0.290091,-0.046909,0.814034,1.117225
3487200002.859766,7.674644,1.828145,0.460000,1.100000,0.033389,6.301225,0.307811,0.540727,-0.813965,1.385182,2.048827,0.663646,0.051699,1.203431,-0.344659,0.281528,0.139066,0.816815,1.087525
3487200002.900247,7.674644,1.828145,0.460000,1.100000,0.033389,6.311696,0.310332,0.528618,-0.464363,1.382155,2.039947,0.657792,0.051669,1.169622,-0.329522,0.272691,0.304826,0.822912,1.056169
3487200002.939890,7.674644,1.828145,0.460000,1.100000,0.033389,6.321915,0.312922,0.522035,-0.443606,1.380509,2.031201,0.650692,0.051437,1.135339,-0.319469,0.262624,0.439426,0.831700,1.022669
3487200002.981309,7.674644,1.828145,0.460000,1.100000,0.033389,6.331957,0.315688,0.516886,-0.514894,1.379221,2.022458,0.643237,0.051787,1.101118,-0.310587,0.252490,0.561954,0.842939,0.988442
3487200003.019999,7.674644,1.828145,0.460000,1.100000,0.033389,6.341812,0.318684,0.514417,-0.216310,1.378604,2.013682,0.635078,0.052402,1.066905,-0.304031,0.241786,0.665306,0.856245,0.953358
3487200003.059968,7.674644,1.828145,0.460000,1.100000,0.033389,6.351529,0.321920,0.508800,-0.411759,1.377200,2.004831,0.627631,0.054510,1.033264,-0.294372,0.232592,0.779538,0.871836,0.918815
3487200003.100132,7.674644,1.828145,0.460000,1.100000,0.033389,6.319618,0.365162,0.511903,0.228740,1.377976,1.994095,0.616119,0.098042,0.956419,-0.292100,0.219250,0.955089,0.890938,0.840556
3487200003.139585,7.674644,1.828145,0.460000,1.100000,0.033389,6.329149,0.368882,0.509721,-0.069944,1.377430,1.984894,0.607464,0.101068,0.922577,-0.285127,0.209128,1.036014,0.911658,0.804146
3487200003.180239,7.674644,1.828145,0.460000,1.100000,0.033389,6.338549,0.372896,0.514897,0.517605,1.378724,1.975576,0.596851,0.103347,0.887938,-0.284508,0.195907,1.073426,0.933127,0.766060
3487200003.219654,7.674644,1.828145,0.460000,1.100000,0.033389,6.348000,0.377231,0.519285,-0.041828,1.379821,1.965996,0.586174,0.106313,0.853679,-0.282893,0.183095,1.108037,0.955288,0.728398
3487200003.262905,7.674644,1.828145,0.460000,1.100000,0.033389,6.357454,0.381790,0.525947,0.368529,1.381487,1.956255,0.574768,0.109930,0.818341,-0.282732,0.168799,1.128109,0.977850,0.689178
3487200003.299632,7.674644,1.828145,0.460000,1.100000,0.033389,6.367097,0.386349,0.533632,0.380536,1.383408,1.946395,0.562987,0.114900,0.781279,-0.282605,0.153139,1.142669,1.000000,0.647520
3487200003.340790,7.674644,1.828145,0.460000,1.100000,0.033389,6.376600,0.391417,0.541453,0.387803,1.385363,1.936261,0.550897,0.120617,0.744420,-0.282179,0.137392,1.149025,1.000000,0.606137
3487200003.379837,7.674644,1.828145,0.460000,1.100000,0.033389,6.381449,0.393974,0.560854,1.356743,1.390213,1.931114,0.540901,0.120902,0.723400,-0.294588,0.120747,1.069814,1.000000,0.582619
3487200003.419728,7.674644,1.828145,0.460000,1.100000,0.033389,6.393149,0.412837,0.578837,0.840109,1.394709,1.909274,0.514565,0.120803,0.676508,-0.302817,0.100574,0.963981,1.000000,0.539381
3487200003.459645,7.674644,1.828145,0.460000,1.100000,0.033389,6.404182,0.426553,0.594503,1.088101,1.398626,1.891702,0.493076,0.122734,0.634864,-0.308390,0.081095,0.879260,1.000000,0.499366
3487200003.501021,7.674644,1.828145,0.460000,1.100000,0.033389,6.414158,0.432980,0.611464,0.773125,1.402866,1.880242,0.477376,0.126624,0.599780,-0.314133,0.060126,0.804588,1.000000,0.462551
3487200003.542120,7.674644,1.828145,0.460000,1.100000,0.033389,6.424309,0.439832,0.623420,0.677123,1.405855,1.868355,0.462500,0.130753,0.567021,-0.315824,0.042581,0.746473,1.000000,0.428918
3487200003.579733,7.674644,1.828145,0.460000,1.100000,0.033389,6.439850,0.450498,0.637925,0.579649,1.409481,1.850034,0.440553,0.137401,0.519767,-0.315204,0.018592,0.665817,1.000000,0.381168
3487200003.619795,7.674644,1.828145,0.460000,1.100000,0.033389,6.445028,0.454252,0.644337,0.480088,1.411084,1.843784,0.432699,0.139057,0.504387,-0.316228,0.009806,0.627043,1.000000,0.366159
3487200003.662458,7.674644,1.828145,0.460000,1.100000,0.033389,6.455461,0.461868,0.658492,0.660694,1.414623,1.831152,0.416530,0.142207,0.473711,-0.318999,-0.008704,0.539235,1.000000,0.336678
3487200003.700735,7.674644,1.828145,0.460000,1.100000,0.033389,6.465839,0.469869,0.658552,0.180478,1.414638,1.818276,0.403638,0.147385,0.446446,-0.311383,-0.017355,0.519937,1.000000,0.310136
3487200003.739870,7.674644,1.828145,0.460000,1.100000,0.033389,6.476047,0.478227,0.671328,0.679774,1.417832,1.805246,0.387414,0.149940,0.417974,-0.313265,-0.034171,0.428898,1.000000,0.284251
3487200003.782252,7.674644,1.828145,0.460000,1.100000,0.033389,6.486277,0.486914,0.680332,0.576535,1.420083,1.791959,0.371876,0.152236,0.391427,-0.312663,-0.047871,0.352369,1.000000,0.260877
3487200003.819654,7.674644,1.828145,0.460000,1.100000,0.033389,6.496544,0.495860,0.690832,0.352967,1.422708,1.778455,0.355747,0.153440,0.365733,-0.313366,-0.062161,0.263518,1.000000,0.239394
3487200003.859941,7.674644,1.828145,0.460000,1.100000,0.033389,6.506735,0.505162,0.695941,0.498516,1.423985,1.764737,0.340752,0.154487,0.342291,-0.310740,-0.071974,0.198719,1.000000,0.220482
3487200003.903173,7.674644,1.828145,0.460000,1.100000,0.033389,6.516883,0.514653,0.695878,-0.006307,1.423969,1.750906,0.326936,0.156459,0.319899,-0.304485,-0.077950,0.159273,1.000000,0.202206
3487200003.941885,7.674644,1.828145,0.460000,1.100000,0.033389,6.526973,0.524333,0.702032,0.270665,1.425508,1.736973,0.311465,0.157122,0.296853,-0.302623,-0.088184,0.084854,1.000000,0.184537
3487200003.980275,7.674644,1.828145,0.460000,1.100000,0.033389,6.532062,0.529194,0.707571,0.189692,1.426893,1.729962,0.303069,0.156970,0.285004,-0.303333,-0.095085,0.033950,1.000000,0.175872
3487200004.021585,7.751598,2.128026,0.370000,-0.900000,2.192511,6.547206,0.544147,0.713680,0.275775,1.428420,1.989782,0.561361,1.199280,0.257143,0.441780,-0.278109,14.158744,1.000000,-1.764924
3487200004.059764,7.751598,2.128026,0.370000,-0.900000,2.192511,6.552250,0.549229,0.715753,0.031952,1.428938,1.982683,0.553745,1.199281,0.246711,0.445871,-0.278288,14.047397,1.000000,-1.763349
3487200004.101637,7.751598,2.128026,0.370000,-0.900000,2.192511,6.567331,0.564247,0.698404,-1.278032,1.424601,1.961604,0.537003,1.193867,0.225812,0.443521,-0.259849,13.807097,1.000000,-1.773428
3487200004.140655,7.751598,2.128026,0.370000,-0.900000,2.192511,6.577090,0.574505,0.706060,-0.015010,1.426515,1.947536,0.521021,1.179823,0.218141,0.444590,-0.267978,13.748474,1.000000,-1.744388
3487200004.179626,7.751598,2.128026,0.370000,-0.900000,2.192511,6.587042,0.584769,0.710929,0.124070,1.427732,1.933347,0.505615,1.159474,0.217034,0.440518,-0.275664,13.757348,1.000000,-1.707901
3487200004.219749,7.751598,2.128026,0.370000,-0.900000,2.192511,6.597156,0.594994,0.721113,0.425819,1.430278,1.919094,0.488816,1.133735,0.220424,0.435360,-0.289791,13.811658,1.000000,-1.656463
3487200004.259659,7.751598,2.128026,0.370000,-0.900000,2.192511,6.611926,0.609467,0.722652,0.469193,1.430663,1.898650,0.467987,1.100377,0.224885,0.423948,-0.297157,13.859761,1.000000,-1.600600
3487200004.300440,7.751598,2.128026,0.370000,-0.900000,2.192511,6.628156,0.625354,0.734732,0.532220,1.433683,1.876205,0.442522,1.078934,0.212190,0.425723,-0.309705,13.721455,1.000000,-1.554102
3487200004.341536,7.751598,2.128026,0.370000,-0.900000,2.192511,6.650945,0.647168,0.761506,1.352520,1.440377,1.845095,0.404718,1.023541,0.221275,0.413944,-0.344510,13.749207,1.000000,-1.429138
3487200004.380155,7.751598,2.128026,0.370000,-0.900000,2.192511,6.656652,0.652209,0.765866,0.396097,1.441466,1.837645,0.396179,1.005347,0.229897,0.406371,-0.352497,13.799850,1.000000,-1.390504
3487200004.419852,7.768634,2.199661,0.380000,0.100000,0.600761,6.668410,0.662125,0.781510,0.872386,1.445378,1.890638,0.445261,0.507200,0.547257,-0.079278,-0.393778,1.889819,1.000000,0.094161
3487200004.459674,7.768634,2.199661,0.380000,0.100000,0.600761,6.680549,0.672092,0.820126,2.040372,1.455032,1.875473,0.420442,0.468808,0.562230,-0.105942,-0.427956,1.272598,1.000000,0.172753
3487200004.499764,7.768634,2.199661,0.380000,0.100000,0.600761,6.693298,0.682366,0.838869,0.667301,1.459717,1.859713,0.399996,0.431945,0.580378,-0.130561,-0.441746,0.793305,1.000000,0.238021
3487200004.540498,7.768634,2.199661,0.380000,0.100000,0.600761,6.706762,0.692293,0.854427,0.508449,1.463607,1.843836,0.380229,0.401445,0.591131,-0.149182,-0.453243,0.370564,1.000000,0.288088
3487200004.580573,7.768634,2.199661,0.380000,0.100000,0.600761,6.720709,0.702052,0.849948,-0.092834,1.462487,1.827835,0.365348,0.378248,0.596011,-0.157852,-0.446380,0.189065,1.000000,0.314755
3487200004.619970,7.768634,2.199661,0.380000,0.100000,0.600761,6.722798,0.682306,0.833834,-0.784570,1.458458,1.842862,0.384404,0.380527,0.613013,-0.151229,-0.431459,0.452758,1.000000,0.306130
3487200004.659729,7.768634,2.199661,0.380000,0.100000,0.600761,6.736523,0.691658,0.813503,-0.965772,1.453376,1.827383,0.374008,0.370619,0.602754,-0.144647,-0.412164,0.548016,1.000000,0.300326
3487200004.699889,7.768634,2.199661,0.380000,0.100000,0.600761,6.749875,0.700813,0.799627,-1.387608,1.449907,1.812296,0.362389,0.365020,0.585559,-0.135362,-0.400212,0.623067,1.000000,0.288782
3487200004.741991,7.768634,2.199661,0.380000,0.100000,0.600761,6.762753,0.709902,0.786627,-0.291408,1.446657,1.797548,0.350891,0.362087,0.565340,-0.124440,-0.389511,0.709861,1.000000,0.272892
3487200004.779716,7.768634,2.199661,0.380000,0.100000,0.600761,6.775325,0.718882,0.766158,-0.883759,1.441540,1.783079,0.341539,0.360461,0.545879,-0.112044,-0.371398,0.868727,1.000000,0.251834
3487200004.819771,7.768634,2.199661,0.380000,0.100000,0.600761,6.787517,0.727957,0.756384,-0.697908,1.439096,1.768758,0.329662,0.359368,0.524044,-0.101251,-0.363795,0.930817,1.000000,0.234776
3487200004.860198,7.768634,2.199661,0.380000,0.100000,0.600761,6.793546,0.732527,0.753793,-0.222241,1.438448,1.761613,0.323165,0.358531,0.513186,-0.096534,-0.362157,0.937963,1.000000,0.227999
3487200004.899927,7.768634,2.199661,0.380000,0.100000,0.600761,6.805483,0.741679,0.752222,0.112241,1.438055,1.747391,0.309335,0.356816,0.491094,-0.087766,-0.362355,0.919027,1.000000,0.216544
3487200004.940578,7.768634,2.199661,0.380000,0.100000,0.600761,6.817298,0.750930,0.746502,-0.325583,1.436625,1.733166,0.296541,0.354828,0.470642,-0.079072,-0.358216,0.930792,1.000000,0.204249
3487200004.979730,7.768634,2.199661,0.380000,0.100000,0.600761,6.828941,0.760277,0.746230,-0.083231,1.436557,1.718968,0.282410,0.352385,0.449913,-0.071544,-0.359322,0.891356,1.000000,0.195812
3487200005.020417,7.768634,2.199661,0.380000,0.100000,0.600761,6.846211,0.774426,0.747006,0.255293,1.436752,1.697693,0.260941,0.348771,0.419039,-0.060613,-0.361974,0.820775,1.000000,0.184491
3487200005.059674,7.768634,2.199661,0.380000,0.100000,0.600761,6.854707,0.778440,0.745656,0.310692,1.436414,1.689714,0.253300,0.341682,0.413648,-0.059393,-0.360804,0.777595,1.000000,0.188404
3487200005.099772,7.768634,2.199661,0.380000,0.100000,0.600761,6.877721,0.784395,0.748452,0.251805,1.437113,1.672336,0.235223,0.314156,0.412468,-0.063208,-0.363012,0.572947,1.000000,0.217917
3487200005.139700,7.768634,2.199661,0.380000,0.100000,0.600761,6.889127,0.794010,0.745303,0.088121,1.436326,1.658128,0.221802,0.310155,0.394724,-0.057067,-0.360818,0.546280,1.000000,0.212017
3487200005.181030,7.768634,2.199661,0.380000,0.100000,0.600761,6.900346,0.803785,0.743614,-0.120650,1.435904,1.643897,0.207993,0.306689,0.376231,-0.050834,-0.360070,0.509915,1.000000,0.206243
3487200005.219604,7.768634,2.199661,0.380000,0.100000,0.600761,6.911590,0.813543,0.744041,-0.128116,1.436010,1.629678,0.193667,0.303621,0.356952,-0.044462,-0.361428,0.459089,1.000000,0.201050
3487200005.261942,7.768634,2.199661,0.380000,0.100000,0.600761,6.922751,0.823377,0.740281,-0.364470,1.435070,1.615450,0.180380,0.300851,0.338443,-0.037773,-0.358548,0.442493,1.000000,0.193574
3487200005.301514,7.768634,2.199661,0.380000,0.100000,0.600761,6.933832,0.833266,0.742794,0.251385,1.435699,1.601228,0.165530,0.298130,0.318696,-0.031475,-0.361887,0.376231,1.000000,0.189503
3487200005.339714,7.768634,2.199661,0.380000,0.100000,0.600761,6.944819,0.843218,0.740946,0.003401,1.435236,1.587014,0.151777,0.296203,0.299249,-0.024519,-0.360851,0.348295,1.000000,0.182213
3487200005.380327,7.768634,2.199661,0.380000,0.100000,0.600761,6.955648,0.853339,0.745911,0.262346,1.436478,1.572746,0.136269,0.293685,0.279118,-0.018387,-0.366517,0.263409,1.000000,0.179826
3487200005.419758,7.768634,2.199661,0.380000,0.100000,0.600761,6.982967,0.901568,0.740558,-0.314923,1.435139,1.517340,0.082201,0.274286,0.223698,-0.012338,-0.361749,0.000924,1.000000,0.184572
3487200005.460094,7.768634,2.199661,0.380000,0.100000,0.600761,6.995949,0.916864,0.745179,0.462085,1.436295,1.497536,0.061241,0.269670,0.198703,-0.006193,-0.366961,-0.113476,0.997730,0.184282
3487200005.499978,7.768634,2.199661,0.380000,0.100000,0.600761,7.006667,0.927176,0.745008,0.108263,1.436252,1.483176,0.046924,0.267101,0.180103,-0.000169,-0.367298,-0.159696,0.994537,0.180402
3487200005.539709,7.768634,2.199661,0.380000,0.100000,0.600761,7.017199,0.937695,0.745607,0.059840,1.436402,1.468746,0.032344,0.264194,0.161785,0.005426,-0.368326,-0.214794,0.990241,0.177778
3487200005.579803,7.768634,2.199661,0.380000,0.100000,0.600761,7.027698,0.948269,0.746968,0.075637,1.436742,1.454294,0.017552,0.261441,0.143243,0.011084,-0.370080,-0.274618,0.984748,0.175555
3487200005.619920,7.768634,2.199661,0.380000,0.100000,0.600761,7.038116,0.958938,0.745856,-0.085823,1.436464,1.439810,0.003346,0.258185,0.125823,0.016261,-0.369283,-0.320105,0.978346,0.172976
3487200005.660026,7.768634,2.199661,0.380000,0.100000,0.600761,7.043292,0.964287,0.744749,-0.090306,1.436187,1.432575,-0.003612,0.256471,0.117368,0.018737,-0.368314,-0.339580,0.971555,0.171594
3487200005.701168,7.768634,2.199661,0.380000,0.100000,0.600761,7.058804,0.980323,0.742970,-0.160494,1.435743,1.410903,-0.024840,0.252024,0.091176,0.026605,-0.366922,-0.404935,0.963456,0.167510
3487200005.741769,7.768634,2.199661,0.380000,0.100000,0.600761,7.063876,0.985743,0.742697,0.035631,1.435674,1.403667,-0.032007,0.250374,0.082600,0.029024,-0.366752,-0.430401,0.954848,0.166708
3487200005.780030,7.768634,2.199661,0.380000,0.100000,0.600761,7.073970,0.996590,0.739708,-0.201521,1.434927,1.389223,-0.045704,0.247056,0.066096,0.033704,-0.363938,-0.464670,0.945555,0.163910
3487200005.820100,7.768634,2.199661,0.380000,0.100000,0.600761,7.083954,1.007454,0.736884,-0.035190,1.434221,1.374826,-0.059395,0.243933,0.049542,0.038391,-0.361261,-0.499409,0.935566,0.161118
3487200005.861618,7.768634,2.199661,0.380000,0.100000,0.600761,7.026276,0.968520,0.731910,-0.125429,1.432977,1.437638,0.004661,0.308565,0.083248,0.042987,-0.356403,-0.008684,0.935393,0.096561
3487200005.899797,7.768634,2.199661,0.380000,0.100000,0.600761,7.036064,0.979344,0.730174,-0.173573,1.432543,1.423318,-0.009225,0.305556,0.066734,0.047545,-0.354755,-0.054106,0.934311,0.094350
3487200005.941849,7.768634,2.199661,0.380000,0.100000,0.600761,7.045831,0.990072,0.731264,0.533608,1.432816,1.409096,-0.023720,0.301131,0.051041,0.051241,-0.355897,-0.124604,0.931818,0.095939
3487200005.979730,7.768634,2.199661,0.380000,0.100000,0.600761,7.055443,1.001022,0.730551,0.118365,1.432638,1.394768,-0.037869,0.295238,0.036984,0.053724,-0.355207,-0.191186,0.927995,0.098794
3487200006.019859,7.768634,2.199661,0.380000,0.100000,0.600761,7.065011,1.011996,0.728592,0.032904,1.432148,1.380448,-0.051700,0.289426,0.023161,0.056146,-0.353263,-0.249136,0.923012,0.100915
3487200006.061361,7.768634,2.199661,0.380000,0.100000,0.600761,7.074532,1.022981,0.726052,-0.117212,1.431513,1.366146,-0.065367,0.283846,0.009318,0.058636,-0.350730,-0.302105,0.916970,0.102467
3487200006.103463,7.768634,2.199661,0.380000,0.100000,0.600761,7.083985,1.033967,0.724667,0.059855,1.431167,1.351883,-0.079284,0.278429,-0.004835,0.061243,-0.349343,-0.361690,0.909736,0.104549
3487200006.140481,7.768634,2.199661,0.380000,0.100000,0.600761,7.093354,1.044969,0.719786,-0.426253,1.429947,1.337654,-0.092293,0.273009,-0.018144,0.063534,-0.344453,-0.398775,0.901761,0.104755
3487200006.180005,7.768634,2.199661,0.380000,0.100000,0.600761,7.102660,1.055943,0.717867,-0.010401,1.429467,1.323485,-0.105981,0.267644,-0.032036,0.065996,-0.342515,-0.454496,0.892671,0.106669
3487200006.219702,7.768634,2.199661,0.380000,0.100000,0.600761,7.111878,1.066904,0.715742,-0.212495,1.428935,1.309378,-0.119558,0.262414,-0.045885,0.068453,-0.340364,-0.508128,0.882508,0.108389
3487200006.259770,7.768634,2.199661,0.380000,0.100000,0.600761,7.120991,1.077830,0.710090,-0.357603,1.427523,1.295356,-0.132166,0.257604,-0.059172,0.070822,-0.334677,-0.537259,0.871763,0.107633
3487200006.299767,7.768634,2.199661,0.380000,0.100000,0.600761,7.129994,1.088701,0.702518,-0.095489,1.425630,1.281442,-0.144188,0.252817,-0.071887,0.072940,-0.327067,-0.554186,0.860679,0.105865
3487200006.339670,7.768634,2.199661,0.380000,0.100000,0.600761,7.138878,1.099529,0.700826,-0.169220,1.425207,1.267629,-0.157577,0.247914,-0.085615,0.075339,-0.325324,-0.608576,0.848508,0.107737
3487200006.379772,7.768634,2.199661,0.380000,0.100000,0.600761,7.147668,1.110288,0.692632,-0.581713,1.423158,1.253927,-0.169231,0.243026,-0.097774,0.077121,-0.317085,-0.622046,0.836067,0.105968
3487200006.420084,7.745004,2.513566,0.480000,1.000000,-0.009817,7.152010,1.115647,0.686843,-0.462824,1.421711,1.518492,0.096781,-0.310829,0.294017,-0.365061,-0.053747,-0.914829,0.817770,0.471758
3487200006.459754,7.745004,2.513566,0.480000,1.000000,-0.009817,7.160593,1.126300,0.664268,-1.825789,1.416067,1.505338,0.089271,-0.311947,0.284648,-0.348813,-0.037893,-0.849241,0.800785,0.468912
