-6.09016702472381,3.17436982808834
-6.189702858526808,3.161608225599869
-6.289238692329808,3.1488466231113983
-6.388774526132806,3.1360850206229274
-6.488310359935806,3.1233234181344565
-6.587465464139958,3.109938527527751
-6.6865931105590235,3.0960214132296797
-6.785542299221745,3.081201882932186
-6.884376298486968,3.0658636170645917
-6.983090398919647,3.0495382264037203
-7.081543997440927,3.0315375031878546
-7.1795353482358655,3.011591643295514
-7.277081227837198,2.9894755996473226
-7.374032379865166,2.9649245969893347
-7.470506227415822,2.9385152388597655
-7.566505931860361,2.9103799807532784
-7.661959303244537,2.8804024463221505
-7.756646370309469,2.8482016285137615
-7.850331644264703,2.8132480882689714
-7.9429449947776485,2.775424860337861
-8.034123312085088,2.7343883897096144
-8.123582831522029,2.6896457011710275
-8.211185832678023,2.6413847565928616
-8.296892879052463,2.589887370176145
-8.380508705735858,2.535025135557321
-8.46157457199762,2.476443912522024
-8.539749687193803,2.41411225178848
-8.615220641868754,2.3483968669798894
-8.6878916976358,2.279635559146218
-8.757576620582512,2.207798478461615
-8.821845430981211,2.131153593629698
-8.88611424137991,2.0545087087977807
-8.94595076111934,1.9743114166617688
-9.002233299084281,1.8916182589568862
-9.055101398329816,1.8066927640994468
-9.10476233362708,1.7198335116980623
-9.151105260950018,1.6312138728150662
-9.193615588944176,1.540707726001499
-9.232045598067634,1.4483084591257238
-9.266769335112903,1.3544595800196024
-9.297822810825984,1.2593049763080797
-9.324610356478685,1.1628767384814456
-9.34674105985357,1.0653121992010144
-9.364997550467459,0.9669390729164109
-9.379136983492849,0.8678895870938124
-9.388974659895693,0.7683837932149276
-9.394408564083127,0.6685448023001332
-9.395731139389659,0.5685355076520452
-9.393209264394336,0.4685605553542068
-9.386792296173727,0.3687396994488754
-9.376667377232952,0.26918491959608437
-9.362465972739827,0.17011447108540337
-9.344027516173343,0.07178657941805239
-9.321054191728592,-0.025623208527416494
-9.294802212746053,-0.12215985114801792
-9.26498313490568,-0.21767987501380054
-9.231325926245361,-0.31189965676526576
-9.193545441528222,-0.40456492989246373
-9.151819130823615,-0.49543702147749197
-9.105917406856848,-0.5843415019887549
-9.055820432820898,-0.6709363805827203
-9.001929219516242,-0.7551700395056293
-8.944395209339909,-0.8370612525961146
-8.883495284471596,-0.9164832878663339
-8.818965586992151,-0.9929494279886798
-8.750142109359073,-1.0656190425140442
-8.679103332058002,-1.1360282809694844
-8.606376950333791,-1.204758318454555
-8.531793935452193,-1.2714906833303716
-8.454716385742405,-1.3352217890449898
-8.375021194271563,-1.395734880964878
-8.293100494987549,-1.4531637090213165
-8.208421847614543,-1.5064301147145729
-8.121365475188444,-1.5557196537782898
-8.032415022548358,-1.6013871054493631
-7.941725904839796,-1.6435475951182736
-7.849556155248334,-1.6823124690072009
-7.755996980565233,-1.7176967987467655
-7.661253026258344,-1.7498727577280464
-7.565573337042759,-1.779211565760277
-7.469229156051454,-1.8060157428839154
-7.372319278246507,-1.8307928464118726
-7.274923755179609,-1.853844978152186
-7.1771162157780966,-1.8751206345209146
-7.073657861965389,-1.8945959490191155
-6.973860246586503,-1.9083213388747169
-6.874062631207476,-1.9220467287303378
-6.7742650158284485,-1.9357721185859587
-6.67446740044942,-1.9494975084415795
-6.574669785070393,-1.9632228982972004
-6.4748721696915075,-1.9769482881528018
-6.37507455431248,-1.9906736780084227
-6.275276938933452,-2.0043990678640435
-6.175479323554424,-2.0181244577196646
-6.075681708175539,-2.0318498475752658
-5.975884092796512,-2.045575237430887
-5.876086477417483,-2.0593006272865075
-5.776288862038456,-2.0730260171421286
-5.676491246659428,-2.0867514069977493
-5.576693631280543,-2.100476796853351
-5.476896015901515,-2.1142021867089715
-5.377098400522487,-2.1279275765645926
-5.27730078514346,-2.1416529664202133
-5.177503169764432,-2.1553783562758344
-5.077705554385547,-2.1691037461314355
-4.977907939006519,-2.1828291359870566
-4.8781103236274905,-2.1965545258426777
-4.778312708248464,-2.2102799156982984
-4.678515092869436,-2.2240053055539195
-4.57871747749055,-2.2377306954095206
-4.478919862111523,-2.2514560852651417
-4.379122246732495,-2.2651814751207624
-4.279324631353467,-2.2789068649763835
-4.179527015974582,-2.2926322548319846
-4.079729400595554,-2.3063576446876057
-3.9799317852165266,-2.3200830345432264
-3.8801341698374987,-2.3338084243988475
-3.780336554458471,-2.347533814254468
-3.6805389390795855,-2.3612592041100697
-3.580741323700558,-2.3749845939656904
-3.48094370832153,-2.3887099838213115
-3.3811460929425023,-2.4024353736769326
-3.281348477563475,-2.4161607635325533
-3.1815508621845896,-2.4298861533881544
-3.0817532468055617,-2.4436115432437755
-2.9819556314265343,-2.4573369330993966
-2.882158016047506,-2.4710623229550173
